fname,label,manually_verified
/home/aagnone/projects/dcase2018/audio_train/276ee568.wav,Hi-hat,0
/home/aagnone/projects/dcase2018/audio_train/2777b9fa.wav,Flute,0
/home/aagnone/projects/dcase2018/audio_train/27869ba5.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/27870d30.wav,Fireworks,0
/home/aagnone/projects/dcase2018/audio_train/278e7bc8.wav,Chime,0
/home/aagnone/projects/dcase2018/audio_train/279ca8cf.wav,Flute,0
/home/aagnone/projects/dcase2018/audio_train/279fb592.wav,Gong,1
/home/aagnone/projects/dcase2018/audio_train/27a0f9ed.wav,Bark,1
/home/aagnone/projects/dcase2018/audio_train/27a4d0ed.wav,Cello,0
/home/aagnone/projects/dcase2018/audio_train/27a962c5.wav,Meow,1
/home/aagnone/projects/dcase2018/audio_train/27bc9b07.wav,Oboe,1
/home/aagnone/projects/dcase2018/audio_train/27c53672.wav,Hi-hat,0
/home/aagnone/projects/dcase2018/audio_train/27ce7acc.wav,Flute,0
/home/aagnone/projects/dcase2018/audio_train/27cf6ec2.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/27d3b396.wav,Tearing,0
/home/aagnone/projects/dcase2018/audio_train/27d679b4.wav,Burping_or_eructation,1
/home/aagnone/projects/dcase2018/audio_train/27e6d2ac.wav,Violin_or_fiddle,0
/home/aagnone/projects/dcase2018/audio_train/27fbb25c.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/27ff9eea.wav,Clarinet,0
/home/aagnone/projects/dcase2018/audio_train/280b5439.wav,Double_bass,1
/home/aagnone/projects/dcase2018/audio_train/280f761e.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/281c7727.wav,Gong,1
/home/aagnone/projects/dcase2018/audio_train/282aa031.wav,Cough,0
/home/aagnone/projects/dcase2018/audio_train/282f2473.wav,Telephone,1
/home/aagnone/projects/dcase2018/audio_train/283671c1.wav,Scissors,1
/home/aagnone/projects/dcase2018/audio_train/283a585f.wav,Hi-hat,0
/home/aagnone/projects/dcase2018/audio_train/2846dc18.wav,Cough,0
/home/aagnone/projects/dcase2018/audio_train/28492d31.wav,Bark,0
/home/aagnone/projects/dcase2018/audio_train/284a6757.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/2857b67f.wav,Electric_piano,0
/home/aagnone/projects/dcase2018/audio_train/285a1825.wav,Scissors,1
/home/aagnone/projects/dcase2018/audio_train/285a7bac.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/285c42de.wav,Squeak,0
/home/aagnone/projects/dcase2018/audio_train/28634acc.wav,Burping_or_eructation,0
/home/aagnone/projects/dcase2018/audio_train/286580a3.wav,Double_bass,0
/home/aagnone/projects/dcase2018/audio_train/28712a45.wav,Knock,1
/home/aagnone/projects/dcase2018/audio_train/287259da.wav,Clarinet,0
/home/aagnone/projects/dcase2018/audio_train/287c38ed.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/28877d48.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/288821ab.wav,Bus,0
/home/aagnone/projects/dcase2018/audio_train/288d0dff.wav,Hi-hat,1
/home/aagnone/projects/dcase2018/audio_train/289250ae.wav,Hi-hat,0
/home/aagnone/projects/dcase2018/audio_train/289cc6a8.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/289e5d2a.wav,Hi-hat,0
/home/aagnone/projects/dcase2018/audio_train/289e8e59.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/28a9502f.wav,Burping_or_eructation,0
/home/aagnone/projects/dcase2018/audio_train/28aa7f31.wav,Knock,0
/home/aagnone/projects/dcase2018/audio_train/28ab5413.wav,Keys_jangling,1
/home/aagnone/projects/dcase2018/audio_train/28aec29b.wav,Writing,1
/home/aagnone/projects/dcase2018/audio_train/28b75c35.wav,Knock,1
/home/aagnone/projects/dcase2018/audio_train/28bea0af.wav,Oboe,1
/home/aagnone/projects/dcase2018/audio_train/28bf1f65.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/28c13a63.wav,Cough,1
/home/aagnone/projects/dcase2018/audio_train/28d634e9.wav,Applause,1
/home/aagnone/projects/dcase2018/audio_train/28d80cf6.wav,Keys_jangling,1
/home/aagnone/projects/dcase2018/audio_train/28e0f162.wav,Double_bass,0
/home/aagnone/projects/dcase2018/audio_train/28e413d2.wav,Knock,0
/home/aagnone/projects/dcase2018/audio_train/28e78a3c.wav,Tambourine,1
/home/aagnone/projects/dcase2018/audio_train/28ed1ac8.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/28f3b63c.wav,Cowbell,0
/home/aagnone/projects/dcase2018/audio_train/28f5dfd6.wav,Double_bass,0
/home/aagnone/projects/dcase2018/audio_train/2903714d.wav,Squeak,0
/home/aagnone/projects/dcase2018/audio_train/2904b427.wav,Fireworks,0
/home/aagnone/projects/dcase2018/audio_train/29076655.wav,Cough,0
/home/aagnone/projects/dcase2018/audio_train/290976f9.wav,Flute,0
/home/aagnone/projects/dcase2018/audio_train/290d7e7d.wav,Tambourine,1
/home/aagnone/projects/dcase2018/audio_train/291277ae.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/29170890.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/2924977b.wav,Computer_keyboard,1
/home/aagnone/projects/dcase2018/audio_train/29309cb9.wav,Shatter,1
/home/aagnone/projects/dcase2018/audio_train/2933a5dc.wav,Hi-hat,0
/home/aagnone/projects/dcase2018/audio_train/2933c90e.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/2934fa44.wav,Squeak,0
/home/aagnone/projects/dcase2018/audio_train/2939852d.wav,Clarinet,0
/home/aagnone/projects/dcase2018/audio_train/29441746.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/2953359d.wav,Squeak,1
/home/aagnone/projects/dcase2018/audio_train/2968fbcd.wav,Telephone,1
/home/aagnone/projects/dcase2018/audio_train/2979f92a.wav,Clarinet,0
/home/aagnone/projects/dcase2018/audio_train/297e7f77.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/2987ab41.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/299ad29c.wav,Cowbell,1
/home/aagnone/projects/dcase2018/audio_train/29a016e0.wav,Knock,1
/home/aagnone/projects/dcase2018/audio_train/29a57707.wav,Squeak,1
/home/aagnone/projects/dcase2018/audio_train/29a96a60.wav,Writing,0
/home/aagnone/projects/dcase2018/audio_train/29b51ca2.wav,Microwave_oven,1
/home/aagnone/projects/dcase2018/audio_train/29c8132a.wav,Bus,1
/home/aagnone/projects/dcase2018/audio_train/29c9e829.wav,Gong,1
/home/aagnone/projects/dcase2018/audio_train/29d2bf8b.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/29d5108a.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/29dcc9de.wav,Scissors,1
/home/aagnone/projects/dcase2018/audio_train/29de4510.wav,Computer_keyboard,1
/home/aagnone/projects/dcase2018/audio_train/29e0a702.wav,Harmonica,0
/home/aagnone/projects/dcase2018/audio_train/29ea06f9.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/29ea2c57.wav,Cello,0
/home/aagnone/projects/dcase2018/audio_train/29f2ff7d.wav,Oboe,0
/home/aagnone/projects/dcase2018/audio_train/29ff7d7b.wav,Double_bass,0
/home/aagnone/projects/dcase2018/audio_train/2a069951.wav,Finger_snapping,0
/home/aagnone/projects/dcase2018/audio_train/2a1540b1.wav,Meow,1
/home/aagnone/projects/dcase2018/audio_train/2a180be4.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/2a3087ed.wav,Flute,0
/home/aagnone/projects/dcase2018/audio_train/2a3b0b61.wav,Electric_piano,0
/home/aagnone/projects/dcase2018/audio_train/2a4aa95d.wav,Hi-hat,0
/home/aagnone/projects/dcase2018/audio_train/2a4d4883.wav,Flute,0
/home/aagnone/projects/dcase2018/audio_train/2a55208f.wav,Cello,1
/home/aagnone/projects/dcase2018/audio_train/2a559a5d.wav,Writing,0
/home/aagnone/projects/dcase2018/audio_train/2a5dd0de.wav,Oboe,0
/home/aagnone/projects/dcase2018/audio_train/2a682d6b.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/2a72b20b.wav,Bark,1
/home/aagnone/projects/dcase2018/audio_train/2a756789.wav,Chime,1
/home/aagnone/projects/dcase2018/audio_train/2a85260b.wav,Harmonica,1
/home/aagnone/projects/dcase2018/audio_train/2a871432.wav,Telephone,1
/home/aagnone/projects/dcase2018/audio_train/2a8f8f85.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/2a905697.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/2a933c1e.wav,Electric_piano,0
/home/aagnone/projects/dcase2018/audio_train/2a9c3044.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/2aa94643.wav,Chime,1
/home/aagnone/projects/dcase2018/audio_train/2aac13ec.wav,Cello,0
/home/aagnone/projects/dcase2018/audio_train/2aad886a.wav,Bark,0
/home/aagnone/projects/dcase2018/audio_train/2aafe190.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/2ab81fda.wav,Glockenspiel,1
/home/aagnone/projects/dcase2018/audio_train/2ac8b94f.wav,Double_bass,1
/home/aagnone/projects/dcase2018/audio_train/2accbe0b.wav,Oboe,0
/home/aagnone/projects/dcase2018/audio_train/2ad59d34.wav,Meow,0
/home/aagnone/projects/dcase2018/audio_train/2ae249e8.wav,Cello,1
/home/aagnone/projects/dcase2018/audio_train/2ae34e2b.wav,Laughter,0
/home/aagnone/projects/dcase2018/audio_train/2af48f93.wav,Flute,0
/home/aagnone/projects/dcase2018/audio_train/2af5172d.wav,Double_bass,1
/home/aagnone/projects/dcase2018/audio_train/2af5749f.wav,Cello,0
/home/aagnone/projects/dcase2018/audio_train/2afcc575.wav,Harmonica,1
/home/aagnone/projects/dcase2018/audio_train/2b0c0c90.wav,Tambourine,1
/home/aagnone/projects/dcase2018/audio_train/2b13754b.wav,Bark,0
/home/aagnone/projects/dcase2018/audio_train/2b16db4d.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/2b188948.wav,Gong,1
/home/aagnone/projects/dcase2018/audio_train/2b1ed909.wav,Flute,0
/home/aagnone/projects/dcase2018/audio_train/2b2e2b89.wav,Keys_jangling,1
/home/aagnone/projects/dcase2018/audio_train/2b315768.wav,Cello,1
/home/aagnone/projects/dcase2018/audio_train/2b38712f.wav,Tambourine,0
/home/aagnone/projects/dcase2018/audio_train/2b3a50a7.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/2b4524a7.wav,Electric_piano,0
/home/aagnone/projects/dcase2018/audio_train/2b45991a.wav,Tambourine,0
/home/aagnone/projects/dcase2018/audio_train/2b49c53e.wav,Bark,0
/home/aagnone/projects/dcase2018/audio_train/2b4e910e.wav,Bark,0
/home/aagnone/projects/dcase2018/audio_train/2b6f431f.wav,Laughter,0
/home/aagnone/projects/dcase2018/audio_train/2b74a334.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/2b8b0191.wav,Gunshot_or_gunfire,1
/home/aagnone/projects/dcase2018/audio_train/2b8fe91f.wav,Squeak,0
/home/aagnone/projects/dcase2018/audio_train/2b91a0e6.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/2bad79b1.wav,Writing,0
/home/aagnone/projects/dcase2018/audio_train/2bb21942.wav,Bark,0
/home/aagnone/projects/dcase2018/audio_train/2bb58e63.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/2bc133ee.wav,Gunshot_or_gunfire,1
/home/aagnone/projects/dcase2018/audio_train/2bc640e0.wav,Fireworks,0
/home/aagnone/projects/dcase2018/audio_train/2bc7287e.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/2bc84744.wav,Saxophone,0
/home/aagnone/projects/dcase2018/audio_train/2bd764ef.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/2bfa6330.wav,Keys_jangling,1
/home/aagnone/projects/dcase2018/audio_train/2bfa9616.wav,Tearing,0
/home/aagnone/projects/dcase2018/audio_train/2c017b88.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/2c049598.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/2c0b1898.wav,Writing,0
/home/aagnone/projects/dcase2018/audio_train/2c0e354c.wav,Bark,1
/home/aagnone/projects/dcase2018/audio_train/2c1acd4e.wav,Shatter,1
/home/aagnone/projects/dcase2018/audio_train/2c1af1c2.wav,Meow,1
/home/aagnone/projects/dcase2018/audio_train/2c1f9f7a.wav,Trumpet,1
/home/aagnone/projects/dcase2018/audio_train/2c228548.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/2c264a9c.wav,Tearing,1
/home/aagnone/projects/dcase2018/audio_train/2c28923e.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/2c35f941.wav,Gong,1
/home/aagnone/projects/dcase2018/audio_train/2c3d4bb8.wav,Squeak,0
/home/aagnone/projects/dcase2018/audio_train/2c4018ad.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/2c42b48b.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/2c4735d7.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/2c4b3304.wav,Fart,1
/home/aagnone/projects/dcase2018/audio_train/2c5448df.wav,Clarinet,1
/home/aagnone/projects/dcase2018/audio_train/2c560330.wav,Knock,0
/home/aagnone/projects/dcase2018/audio_train/2c5bc41f.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/2c6f7a58.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/2c735fc5.wav,Oboe,0
/home/aagnone/projects/dcase2018/audio_train/2c75674b.wav,Oboe,0
/home/aagnone/projects/dcase2018/audio_train/2c75e086.wav,Fireworks,1
/home/aagnone/projects/dcase2018/audio_train/2c7de292.wav,Tearing,1
/home/aagnone/projects/dcase2018/audio_train/2c81e1ce.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/2c8e1436.wav,Flute,1
/home/aagnone/projects/dcase2018/audio_train/2c98dea1.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/2cb63f61.wav,Knock,0
/home/aagnone/projects/dcase2018/audio_train/2cbf4f64.wav,Fireworks,0
/home/aagnone/projects/dcase2018/audio_train/2cc24acc.wav,Tearing,0
/home/aagnone/projects/dcase2018/audio_train/2cc2a170.wav,Chime,0
/home/aagnone/projects/dcase2018/audio_train/2cc4c06d.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/2cc8683d.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/2ccaafbb.wav,Burping_or_eructation,0
/home/aagnone/projects/dcase2018/audio_train/2cd3efb6.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/2cdffbef.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/2ce40b6e.wav,Gunshot_or_gunfire,1
/home/aagnone/projects/dcase2018/audio_train/2cea0b5c.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/2ced5885.wav,Squeak,0
/home/aagnone/projects/dcase2018/audio_train/2cef6d07.wav,Electric_piano,1
/home/aagnone/projects/dcase2018/audio_train/2cf471ed.wav,Bus,1
/home/aagnone/projects/dcase2018/audio_train/2cfa4764.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/2d189f89.wav,Computer_keyboard,1
/home/aagnone/projects/dcase2018/audio_train/2d1a30c9.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/2d1c5686.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/2d1d4fab.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/2d25bab6.wav,Tambourine,1
/home/aagnone/projects/dcase2018/audio_train/2d26925a.wav,Microwave_oven,1
/home/aagnone/projects/dcase2018/audio_train/2d2ad4e4.wav,Cowbell,1
/home/aagnone/projects/dcase2018/audio_train/2d30cfe6.wav,Oboe,1
/home/aagnone/projects/dcase2018/audio_train/2d336768.wav,Knock,0
/home/aagnone/projects/dcase2018/audio_train/2d3e9e2a.wav,Hi-hat,0
/home/aagnone/projects/dcase2018/audio_train/2d455eca.wav,Computer_keyboard,0
/home/aagnone/projects/dcase2018/audio_train/2d46507b.wav,Scissors,1
/home/aagnone/projects/dcase2018/audio_train/2d4e60bd.wav,Knock,0
/home/aagnone/projects/dcase2018/audio_train/2d6570ce.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/2d682737.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/2d73f565.wav,Telephone,1
/home/aagnone/projects/dcase2018/audio_train/2d871232.wav,Cello,0
/home/aagnone/projects/dcase2018/audio_train/2d88dcef.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/2d8fd57d.wav,Hi-hat,0
/home/aagnone/projects/dcase2018/audio_train/2d928ec4.wav,Cough,0
/home/aagnone/projects/dcase2018/audio_train/2d9fcebb.wav,Bark,0
/home/aagnone/projects/dcase2018/audio_train/2da9e12a.wav,Cello,1
/home/aagnone/projects/dcase2018/audio_train/2dac4861.wav,Squeak,0
/home/aagnone/projects/dcase2018/audio_train/2dad641c.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/2db1505d.wav,Squeak,1
/home/aagnone/projects/dcase2018/audio_train/2db1e842.wav,Fireworks,1
/home/aagnone/projects/dcase2018/audio_train/2dbd5c4c.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/2dcca85f.wav,Tambourine,0
/home/aagnone/projects/dcase2018/audio_train/2de7d3df.wav,Double_bass,0
/home/aagnone/projects/dcase2018/audio_train/2df01d41.wav,Burping_or_eructation,1
/home/aagnone/projects/dcase2018/audio_train/2e0af9de.wav,Cello,0
/home/aagnone/projects/dcase2018/audio_train/2e10afe3.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/2e150054.wav,Meow,0
/home/aagnone/projects/dcase2018/audio_train/2e16c417.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/2e1973a4.wav,Laughter,0
/home/aagnone/projects/dcase2018/audio_train/2e1bce45.wav,Acoustic_guitar,1
/home/aagnone/projects/dcase2018/audio_train/2e1cd085.wav,Clarinet,1
/home/aagnone/projects/dcase2018/audio_train/2e270b74.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/2e2f1a7e.wav,Double_bass,0
/home/aagnone/projects/dcase2018/audio_train/2e2fa0bf.wav,Laughter,1
/home/aagnone/projects/dcase2018/audio_train/2e35864b.wav,Meow,1
/home/aagnone/projects/dcase2018/audio_train/2e404b8b.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/2e48021d.wav,Cowbell,1
/home/aagnone/projects/dcase2018/audio_train/2e4a9850.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/2e4b39f2.wav,Burping_or_eructation,0
/home/aagnone/projects/dcase2018/audio_train/2e6df938.wav,Keys_jangling,0
/home/aagnone/projects/dcase2018/audio_train/2e71ecec.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/2e762cca.wav,Telephone,1
/home/aagnone/projects/dcase2018/audio_train/2e7a4dc2.wav,Cough,1
/home/aagnone/projects/dcase2018/audio_train/2e8579ad.wav,Violin_or_fiddle,0
/home/aagnone/projects/dcase2018/audio_train/2e8d6e34.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/2e95fa3d.wav,Writing,0
/home/aagnone/projects/dcase2018/audio_train/2e97a149.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/2e992414.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/2ea318e7.wav,Violin_or_fiddle,0
/home/aagnone/projects/dcase2018/audio_train/2ea5702d.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/2eb1e5f9.wav,Computer_keyboard,0
/home/aagnone/projects/dcase2018/audio_train/2eb83a0b.wav,Cello,0
/home/aagnone/projects/dcase2018/audio_train/2ed3c63d.wav,Knock,1
/home/aagnone/projects/dcase2018/audio_train/2ed52423.wav,Gunshot_or_gunfire,1
/home/aagnone/projects/dcase2018/audio_train/2ed7a267.wav,Bass_drum,1
/home/aagnone/projects/dcase2018/audio_train/2ed838e9.wav,Drawer_open_or_close,0
/home/aagnone/projects/dcase2018/audio_train/2ee0f61c.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/2ee73a9d.wav,Applause,1
/home/aagnone/projects/dcase2018/audio_train/2eeac352.wav,Fireworks,0
/home/aagnone/projects/dcase2018/audio_train/2f06441d.wav,Laughter,0
/home/aagnone/projects/dcase2018/audio_train/2f17a4e8.wav,Telephone,1
/home/aagnone/projects/dcase2018/audio_train/2f1bb802.wav,Writing,0
/home/aagnone/projects/dcase2018/audio_train/2f22d8b0.wav,Tearing,0
/home/aagnone/projects/dcase2018/audio_train/2f2429ad.wav,Acoustic_guitar,1
/home/aagnone/projects/dcase2018/audio_train/2f2d2e7f.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/2f3515c2.wav,Clarinet,1
/home/aagnone/projects/dcase2018/audio_train/2f3ba7ab.wav,Chime,1
/home/aagnone/projects/dcase2018/audio_train/2f3ca1dc.wav,Tambourine,0
/home/aagnone/projects/dcase2018/audio_train/2f45db21.wav,Scissors,1
/home/aagnone/projects/dcase2018/audio_train/2f4d09b2.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/2f4f25e0.wav,Trumpet,1
/home/aagnone/projects/dcase2018/audio_train/2f50de25.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/2f5d12f2.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/2f5fe8ea.wav,Hi-hat,0
/home/aagnone/projects/dcase2018/audio_train/2f6c4dec.wav,Cello,1
/home/aagnone/projects/dcase2018/audio_train/2f6f44fa.wav,Burping_or_eructation,1
/home/aagnone/projects/dcase2018/audio_train/2f77f7c4.wav,Gunshot_or_gunfire,1
/home/aagnone/projects/dcase2018/audio_train/2f84b9ec.wav,Clarinet,1
/home/aagnone/projects/dcase2018/audio_train/2f9c5f62.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/2fb2de13.wav,Tearing,0
/home/aagnone/projects/dcase2018/audio_train/2fb7c05e.wav,Clarinet,1
/home/aagnone/projects/dcase2018/audio_train/2fbbe0d8.wav,Hi-hat,1
/home/aagnone/projects/dcase2018/audio_train/2fc00271.wav,Clarinet,1
/home/aagnone/projects/dcase2018/audio_train/2fe59aa8.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/2fec3da6.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/2fec9eb7.wav,Applause,0
/home/aagnone/projects/dcase2018/audio_train/2ffa79a0.wav,Writing,0
/home/aagnone/projects/dcase2018/audio_train/300115f5.wav,Scissors,0
/home/aagnone/projects/dcase2018/audio_train/3009e783.wav,Finger_snapping,0
/home/aagnone/projects/dcase2018/audio_train/30114da8.wav,Hi-hat,1
/home/aagnone/projects/dcase2018/audio_train/301168d8.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/30119861.wav,Gunshot_or_gunfire,1
/home/aagnone/projects/dcase2018/audio_train/3019e0c0.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/30206a9c.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/30225694.wav,Squeak,1
/home/aagnone/projects/dcase2018/audio_train/3031e1b1.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/304986f0.wav,Oboe,1
/home/aagnone/projects/dcase2018/audio_train/30619f79.wav,Meow,1
/home/aagnone/projects/dcase2018/audio_train/306f9e3f.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/306fd57d.wav,Chime,0
/home/aagnone/projects/dcase2018/audio_train/3071420d.wav,Acoustic_guitar,1
/home/aagnone/projects/dcase2018/audio_train/3074dea2.wav,Burping_or_eructation,1
/home/aagnone/projects/dcase2018/audio_train/30762b4e.wav,Gunshot_or_gunfire,1
/home/aagnone/projects/dcase2018/audio_train/3077952d.wav,Writing,1
/home/aagnone/projects/dcase2018/audio_train/3078e97f.wav,Clarinet,0
/home/aagnone/projects/dcase2018/audio_train/307b76ab.wav,Tambourine,1
/home/aagnone/projects/dcase2018/audio_train/30819e5e.wav,Laughter,0
/home/aagnone/projects/dcase2018/audio_train/3096e424.wav,Microwave_oven,0
/home/aagnone/projects/dcase2018/audio_train/30aad8ba.wav,Gong,1
/home/aagnone/projects/dcase2018/audio_train/30b5847a.wav,Squeak,0
/home/aagnone/projects/dcase2018/audio_train/30b7b4e4.wav,Saxophone,0
/home/aagnone/projects/dcase2018/audio_train/30c4e08b.wav,Cello,0
/home/aagnone/projects/dcase2018/audio_train/30cdd2b5.wav,Knock,0
/home/aagnone/projects/dcase2018/audio_train/30cf8557.wav,Oboe,0
/home/aagnone/projects/dcase2018/audio_train/30d71cfe.wav,Gunshot_or_gunfire,1
/home/aagnone/projects/dcase2018/audio_train/30e59ebe.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/30e5f399.wav,Cello,0
/home/aagnone/projects/dcase2018/audio_train/3103a8e8.wav,Fireworks,0
/home/aagnone/projects/dcase2018/audio_train/3105911a.wav,Squeak,0
/home/aagnone/projects/dcase2018/audio_train/31102711.wav,Applause,1
/home/aagnone/projects/dcase2018/audio_train/31104f2a.wav,Fart,0
/home/aagnone/projects/dcase2018/audio_train/311e40c6.wav,Telephone,1
/home/aagnone/projects/dcase2018/audio_train/312f1444.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/31320e98.wav,Bark,1
/home/aagnone/projects/dcase2018/audio_train/31374fc9.wav,Snare_drum,0
/home/aagnone/projects/dcase2018/audio_train/31440023.wav,Tambourine,1
/home/aagnone/projects/dcase2018/audio_train/314b13fe.wav,Burping_or_eructation,1
/home/aagnone/projects/dcase2018/audio_train/314c57ed.wav,Fireworks,0
/home/aagnone/projects/dcase2018/audio_train/314c8a85.wav,Gong,0
/home/aagnone/projects/dcase2018/audio_train/31529bd7.wav,Shatter,0
/home/aagnone/projects/dcase2018/audio_train/3152ea60.wav,Tearing,0
/home/aagnone/projects/dcase2018/audio_train/31553d36.wav,Saxophone,1
/home/aagnone/projects/dcase2018/audio_train/3155f097.wav,Trumpet,0
/home/aagnone/projects/dcase2018/audio_train/315b2236.wav,Tearing,0
/home/aagnone/projects/dcase2018/audio_train/315dc79f.wav,Violin_or_fiddle,1
/home/aagnone/projects/dcase2018/audio_train/316af3f0.wav,Cowbell,1
/home/aagnone/projects/dcase2018/audio_train/317206d4.wav,Flute,1
/home/aagnone/projects/dcase2018/audio_train/31886d2a.wav,Cello,0
/home/aagnone/projects/dcase2018/audio_train/318a5116.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/318f5562.wav,Bass_drum,0
/home/aagnone/projects/dcase2018/audio_train/319044aa.wav,Cowbell,0
/home/aagnone/projects/dcase2018/audio_train/319739c8.wav,Chime,1
/home/aagnone/projects/dcase2018/audio_train/319a7b44.wav,Oboe,0
/home/aagnone/projects/dcase2018/audio_train/319c6220.wav,Acoustic_guitar,0
/home/aagnone/projects/dcase2018/audio_train/319d145b.wav,Tearing,0
/home/aagnone/projects/dcase2018/audio_train/31a0e096.wav,Oboe,1
/home/aagnone/projects/dcase2018/audio_train/31a32dc6.wav,Double_bass,0
/home/aagnone/projects/dcase2018/audio_train/31aa5f0a.wav,Shatter,0
